# index, s_values, normalised s_values, cumulative energy 
458,0.00896702,5.30417e-05,      0.9999997669
459,0.0089579,5.29877e-05,      0.9999997693
460,0.00892701,5.2805e-05,      0.9999997718
461,0.00885786,5.23959e-05,      0.9999997742
462,0.0087884,5.19851e-05,      0.9999997765
463,0.00877478,5.19045e-05,      0.9999997789
464,0.00871138,5.15295e-05,      0.9999997812
465,0.00868172,5.13541e-05,      0.9999997835
466,0.00864347,5.11278e-05,      0.9999997858
467,0.00855003,5.05751e-05,      0.9999997881
468,0.00853315,5.04753e-05,      0.9999997903
469,0.00852312,5.04159e-05,      0.9999997925
470,0.00846038,5.00448e-05,      0.9999997947
471,0.00841652,4.97853e-05,      0.9999997969
472,0.00832564,4.92478e-05,       0.999999799
473,0.0082863,4.90151e-05,      0.9999998011
474,0.0082658,4.88938e-05,      0.9999998032
475,0.00819076,4.84499e-05,      0.9999998053
476,0.00815398,4.82324e-05,      0.9999998073
477,0.00811505,4.80021e-05,      0.9999998093
478,0.00802882,4.74921e-05,      0.9999998113
479,0.00799137,4.72705e-05,      0.9999998133
480,0.00793055,4.69107e-05,      0.9999998152
481,0.00791227,4.68026e-05,      0.9999998171
482,0.00783494,4.63452e-05,       0.999999819
483,0.00778316,4.60389e-05,      0.9999998209
484,0.00773121,4.57316e-05,      0.9999998227
485,0.00770851,4.55974e-05,      0.9999998245
486,0.00767281,4.53861e-05,      0.9999998263
487,0.00762611,4.511e-05,      0.9999998281
488,0.00753352,4.45623e-05,      0.9999998298
489,0.0075285,4.45325e-05,      0.9999998316
490,0.00747605,4.42223e-05,      0.9999998333
491,0.00744157,4.40184e-05,       0.999999835
492,0.00740279,4.37889e-05,      0.9999998367
493,0.00738219,4.36671e-05,      0.9999998383
494,0.00731978,4.32979e-05,        0.99999984
495,0.00727212,4.3016e-05,      0.9999998416
496,0.00721653,4.26872e-05,      0.9999998432
497,0.00716763,4.23979e-05,      0.9999998448
498,0.00714288,4.22515e-05,      0.9999998463
499,0.00710355,4.20189e-05,      0.9999998479
500,0.00704785,4.16894e-05,      0.9999998494
501,0.00702296,4.15422e-05,      0.9999998509
502,0.00699722,4.13899e-05,      0.9999998524
503,0.00697942,4.12846e-05,      0.9999998539
504,0.00691819,4.09224e-05,      0.9999998554
505,0.00688262,4.0712e-05,      0.9999998568
506,0.00684505,4.04898e-05,      0.9999998583
507,0.00683891,4.04535e-05,      0.9999998597
508,0.00677275,4.00621e-05,      0.9999998611
509,0.00674867,3.99197e-05,      0.9999998625
510,0.00671958,3.97477e-05,      0.9999998639
511,0.00667701,3.94958e-05,      0.9999998652
512,0.00664842,3.93267e-05,      0.9999998666
